,Crop,Sowing Time,Region,Min Temp,Max Temp,Soil pH,Soil Type,Min Rainfall,Max Rainfall
442,mungbean,march,assam,32,37,6.2,loamy soil,60,90
443,mungbean,june,chhattisgarh,32,37,6.2,loamy soil,60,90
444,mungbean,july,chhattisgarh,32,37,6.2,loamy soil,60,90
445,mungbean,july,haryana,32,37,6.2,loamy soil,60,90
446,mungbean,august,haryana,32,37,6.2,loamy soil,60,90
447,mungbean,february,haryana,32,37,6.2,loamy soil,60,90
448,mungbean,march,haryana,32,37,6.2,loamy soil,60,90
449,mungbean,april,haryana,32,37,6.2,loamy soil,60,90
450,mungbean,july,jharkhand,32,37,6.2,loamy soil,60,90
451,mungbean,august,jharkhand,32,37,6.2,loamy soil,60,90
452,mungbean,february,jharkhand,32,37,6.2,loamy soil,60,90
453,mungbean,march,jharkhand,32,37,6.2,loamy soil,60,90
454,mungbean,april,jharkhand,32,37,6.2,loamy soil,60,90
455,mungbean,june,kerala,32,37,6.2,loamy soil,60,90
456,mungbean,july,kerala,32,37,6.2,loamy soil,60,90
457,mungbean,january,kerala,32,37,6.2,loamy soil,60,90
458,mungbean,february,kerala,32,37,6.2,loamy soil,60,90
459,mungbean,july,tripura,32,37,6.2,loamy soil,60,90
460,mungbean,august,tripura,32,37,6.2,loamy soil,60,90
461,mungbean,february,tripura,32,37,6.2,loamy soil,60,90
462,mungbean,march,tripura,32,37,6.2,loamy soil,60,90
463,mungbean,april,tripura,32,37,6.2,loamy soil,60,90
464,mungbean,june,tamil nadu,32,37,6.2,loamy soil,60,90
465,mungbean,july,tamil nadu,32,37,6.2,loamy soil,60,90
466,mungbean,october,tamil nadu,32,37,6.2,loamy soil,60,90
467,mungbean,november,tamil nadu,32,37,6.2,loamy soil,60,90
468,mungbean,february,tamil nadu,32,37,6.2,loamy soil,60,90
469,mungbean,march,tamil nadu,32,37,6.2,loamy soil,60,90
470,mungbean,april,tamil nadu,32,37,6.2,loamy soil,60,90
471,mungbean,july,west bengal,32,37,6.2,loamy soil,60,90
472,mungbean,august,west bengal,32,37,6.2,loamy soil,60,90
473,mungbean,february,west bengal,32,37,6.2,loamy soil,60,90
474,mungbean,march,west bengal,32,37,6.2,loamy soil,60,90
475,mungbean,april,west bengal,32,37,6.2,loamy soil,60,90
476,mungbean,july,himachal pradesh,32,37,6.2,loamy soil,60,90
477,mungbean,august,himachal pradesh,32,37,6.2,loamy soil,60,90
478,oat,october,uttar pradesh,20,30,6,clay soil,80,100
479,oat,november,uttar pradesh,20,30,6,clay soil,80,100
480,oat,october,punjab,20,30,6,clay soil,80,100
481,oat,november,punjab,20,30,6,clay soil,80,100
482,oat,november,madhya pradesh,20,30,6,clay soil,80,100
483,oat,october,haryana,20,30,6,clay soil,80,100
484,oat,november,haryana,20,30,6,clay soil,80,100
485,oat,october,rajasthan,20,30,6,clay soil,80,100
486,oat,november,rajasthan,20,30,6,clay soil,80,100
487,oat,october,bihar,20,30,6,clay soil,80,100
488,oat,november,bihar,20,30,6,clay soil,80,100
489,oat,november,gujrat,20,30,6,clay soil,80,100
490,oat,november,maharashtra,20,30,6,clay soil,80,100
491,oat,october,west bengal,20,30,6,clay soil,80,100
492,oat,october,himachal pradesh,20,30,6,clay soil,80,100
493,oat,november,himachal pradesh,20,30,6,clay soil,80,100
494,ragi,april,karnataka,20,34,6,red soil,75,120
495,ragi,august,karnataka,20,34,6,red soil,75,120
496,ragi,july,karnataka,20,34,6,red soil,75,120
497,ragi,january,karnataka,20,34,6,red soil,75,120
498,ragi,september,karnataka,20,34,6,red soil,75,120
499,ragi,may,andhra pradesh,20,34,6,red soil,75,120
500,ragi,july,andhra pradesh,20,34,6,red soil,75,120
501,ragi,november,andhra pradesh,20,34,6,red soil,75,120
502,ragi,june,odisha,20,34,6,red soil,75,120
503,ragi,may,maharashtra,20,34,6,red soil,75,120
504,ragi,june,uttarakhand,20,34,6,red soil,75,120
505,ragi,june,gujrat,20,34,6,red soil,75,120
506,ragi,december,tamil nadu,20,34,6,red soil,75,120
507,ragi,april,tamil nadu,20,34,6,red soil,75,120
508,ragi,june,tamil nadu,20,34,6,red soil,75,120
509,ragi,september,tamil nadu,20,34,6,red soil,75,120
510,ragi,june,bihar,20,34,6,red soil,75,120
511,ragi,june,chattisgarh,20,34,6,red soil,75,120
512,ragi,june,jharkhand,20,34,6,red soil,75,120
513,ragi,april,himachal pradesh,20,34,6,red soil,75,120
514,ragi,june,madhya pradesh,20,34,6,red soil,75,120
515,ragi,june,uttar pradesh,20,34,6,red soil,75,120
516,redgram,june,maharashtra,18,30,6.5,loamy soil,60,140
517,redgram,july,maharashtra,18,30,6.5,loamy soil,60,140
518,redgram,august,maharashtra,18,30,6.5,loamy soil,60,140
519,redgram,september,maharashtra,18,30,6.5,loamy soil,60,140
520,redgram,october,maharashtra,18,30,6.5,loamy soil,60,140
521,redgram,november,maharashtra,18,30,6.5,loamy soil,60,140
522,redgram,december,maharashtra,18,30,6.5,loamy soil,60,140
523,redgram,january,karnataka,18,30,6.5,loamy soil,60,140
524,redgram,february,karnataka,18,30,6.5,loamy soil,60,140
525,redgram,march,karnataka,18,30,6.5,loamy soil,60,140
526,redgram,april,karnataka,18,30,6.5,loamy soil,60,140
527,redgram,may,karnataka,18,30,6.5,loamy soil,60,140
528,redgram,june,karnataka,18,30,6.5,loamy soil,60,140
529,redgram,yearlong,madhya pradesh,18,30,6.5,loamy soil,60,140
530,redgram,yearlong,andhra pradesh,18,30,6.5,loamy soil,60,140
531,redgram,december,chhattisgarh,18,30,6.5,loamy soil,60,140
532,redgram,january,chhattisgarh,18,30,6.5,loamy soil,60,140
533,redgram,february,chhattisgarh,18,30,6.5,loamy soil,60,140
534,redgram,march,chhattisgarh,18,30,6.5,loamy soil,60,140
535,redgram,april,chhattisgarh,18,30,6.5,loamy soil,60,140
536,redgram,august,kerala,18,30,6.5,loamy soil,60,140
537,redgram,september,kerala,18,30,6.5,loamy soil,60,140
538,redgram,october,kerala,18,30,6.5,loamy soil,60,140
539,redgram,november,kerala,18,30,6.5,loamy soil,60,140
540,redgram,may,kerala,18,30,6.5,loamy soil,60,140
541,redgram,june,kerala,18,30,6.5,loamy soil,60,140
542,redgram,july,kerala,18,30,6.5,loamy soil,60,140
543,redgram,february,kerala,18,30,6.5,loamy soil,60,140
544,redgram,march,kerala,18,30,6.5,loamy soil,60,140
545,redgram,yearlong,rajasthan,18,30,6.5,loamy soil,60,140
546,redgram,october,uttar pradesh,18,30,6.5,loamy soil,60,140
547,redgram,november,uttar pradesh,18,30,6.5,loamy soil,60,140
548,redgram,december,uttar pradesh,18,30,6.5,loamy soil,60,140
549,redgram,january,uttar pradesh,18,30,6.5,loamy soil,60,140
550,redgram,february,uttar pradesh,18,30,6.5,loamy soil,60,140
551,redgram,march,uttar pradesh,18,30,6.5,loamy soil,60,140
552,redgram,april,uttar pradesh,18,30,6.5,loamy soil,60,140
553,redgram,may,uttar pradesh,18,30,6.5,loamy soil,60,140
554,redgram,june,uttar pradesh,18,30,6.5,loamy soil,60,140
555,redgram,july,uttar pradesh,18,30,6.5,loamy soil,60,140
556,redgram,june,west bengal,18,30,6.5,loamy soil,60,140
557,rice,may,punjab,21,37,6,alluvial soil,100,300
558,rice,june,punjab,21,37,6,alluvial soil,100,300
559,rice,july,punjab,21,37,6,alluvial soil,100,300
560,rice,august,punjab,21,37,6,alluvial soil,100,300
561,rice,june,himachal pradesh,21,37,6,alluvial soil,100,300
562,rice,july,himachal pradesh,21,37,6,alluvial soil,100,300
563,rice,april,jammu kashmir,21,37,6,alluvial soil,100,300
564,rice,may,jammu kashmir,21,37,6,alluvial soil,100,300
565,rice,june,jammu kashmir,21,37,6,alluvial soil,100,300
566,rice,july,jammu kashmir,21,37,6,alluvial soil,100,300
567,rice,june,gujrat,21,37,6,alluvial soil,100,300
568,rice,july,gujrat,21,37,6,alluvial soil,100,300
569,rice,august,gujrat,21,37,6,alluvial soil,100,300
570,rice,june,maharashtra,21,37,6,alluvial soil,100,300
571,rice,july,maharashtra,21,37,6,alluvial soil,100,300
572,rice,june,rajasthan,21,37,6,alluvial soil,100,300
573,rice,july,rajasthan,21,37,6,alluvial soil,100,300
574,rice,august,rajasthan,21,37,6,alluvial soil,100,300
575,rice,january,bihar,21,37,6,alluvial soil,100,300
576,rice,february,bihar,21,37,6,alluvial soil,100,300
577,rice,march,bihar,21,37,6,alluvial soil,100,300
578,rice,april,bihar,21,37,6,alluvial soil,100,300
579,rice,may,bihar,21,37,6,alluvial soil,100,300
580,rice,june,bihar,21,37,6,alluvial soil,100,300
581,rice,july,bihar,21,37,6,alluvial soil,100,300
582,rice,august,bihar,21,37,6,alluvial soil,100,300
583,rice,september,bihar,21,37,6,alluvial soil,100,300
584,rice,october,bihar,21,37,6,alluvial soil,100,300
585,rice,november,bihar,21,37,6,alluvial soil,100,300
586,rice,june,madhya pradesh,21,37,6,alluvial soil,100,300
587,rice,july,madhya pradesh,21,37,6,alluvial soil,100,300
588,rice,august,madhya pradesh,21,37,6,alluvial soil,100,300
589,rice,january,odisha,21,37,6,alluvial soil,100,300
590,rice,may,odisha,21,37,6,alluvial soil,100,300
591,rice,june,odisha,21,37,6,alluvial soil,100,300
592,rice,july,odisha,21,37,6,alluvial soil,100,300
593,rice,august,odisha,21,37,6,alluvial soil,100,300
594,rice,december,odisha,21,37,6,alluvial soil,100,300
595,rice,january,uttar pradesh,21,37,6,alluvial soil,100,300
596,rice,february,uttar pradesh,21,37,6,alluvial soil,100,300
597,rice,may,uttar pradesh,21,37,6,alluvial soil,100,300
598,rice,june,uttar pradesh,21,37,6,alluvial soil,100,300
599,rice,july,uttar pradesh,21,37,6,alluvial soil,100,300
600,rice,august,uttar pradesh,21,37,6,alluvial soil,100,300
601,rice,january,west bengal,21,37,6,alluvial soil,100,300
602,rice,february,west bengal,21,37,6,alluvial soil,100,300
603,rice,march,west bengal,21,37,6,alluvial soil,100,300
604,rice,april,west bengal,21,37,6,alluvial soil,100,300
605,rice,may,west bengal,21,37,6,alluvial soil,100,300
606,rice,june,west bengal,21,37,6,alluvial soil,100,300
607,rice,july,west bengal,21,37,6,alluvial soil,100,300
608,rice,august,west bengal,21,37,6,alluvial soil,100,300
609,rice,september,west bengal,21,37,6,alluvial soil,100,300
610,rice,october,west bengal,21,37,6,alluvial soil,100,300
611,rice,november,west bengal,21,37,6,alluvial soil,100,300
612,rice,december,west bengal,21,37,6,alluvial soil,100,300
613,rice,january,kerala,21,37,6,alluvial soil,100,300
614,rice,february,kerala,21,37,6,alluvial soil,100,300
615,rice,march,kerala,21,37,6,alluvial soil,100,300
616,rice,april,kerala,21,37,6,alluvial soil,100,300
617,rice,may,kerala,21,37,6,alluvial soil,100,300
618,rice,june,kerala,21,37,6,alluvial soil,100,300
619,rice,july,kerala,21,37,6,alluvial soil,100,300
620,rice,august,kerala,21,37,6,alluvial soil,100,300
621,rice,september,kerala,21,37,6,alluvial soil,100,300
622,rice,october,kerala,21,37,6,alluvial soil,100,300
623,rice,november,kerala,21,37,6,alluvial soil,100,300
624,rice,december,kerala,21,37,6,alluvial soil,100,300
625,rice,january,andhra pradesh,21,37,6,alluvial soil,100,300
626,rice,february,andhra pradesh,21,37,6,alluvial soil,100,300
627,rice,march,andhra pradesh,21,37,6,alluvial soil,100,300
628,rice,april,andhra pradesh,21,37,6,alluvial soil,100,300
629,rice,may,andhra pradesh,21,37,6,alluvial soil,100,300
630,rice,june,andhra pradesh,21,37,6,alluvial soil,100,300
631,rice,july,andhra pradesh,21,37,6,alluvial soil,100,300
632,rice,august,andhra pradesh,21,37,6,alluvial soil,100,300
633,rice,september,andhra pradesh,21,37,6,alluvial soil,100,300
634,rice,october,andhra pradesh,21,37,6,alluvial soil,100,300
635,rice,november,andhra pradesh,21,37,6,alluvial soil,100,300
636,rice,december,andhra pradesh,21,37,6,alluvial soil,100,300
637,rice,january,tamil nadu,21,37,6,alluvial soil,100,300
638,rice,february,tamil nadu,21,37,6,alluvial soil,100,300
639,rice,march,tamil nadu,21,37,6,alluvial soil,100,300
640,rice,april,tamil nadu,21,37,6,alluvial soil,100,300
641,rice,may,tamil nadu,21,37,6,alluvial soil,100,300
642,rice,june,tamil nadu,21,37,6,alluvial soil,100,300
643,rice,july,tamil nadu,21,37,6,alluvial soil,100,300
644,rice,august,tamil nadu,21,37,6,alluvial soil,100,300
645,rice,september,tamil nadu,21,37,6,alluvial soil,100,300
646,rice,october,tamil nadu,21,37,6,alluvial soil,100,300
647,rice,november,tamil nadu,21,37,6,alluvial soil,100,300
648,rice,december,tamil nadu,21,37,6,alluvial soil,100,300
649,rice,january,karnataka,21,37,6,alluvial soil,100,300
650,rice,february,karnataka,21,37,6,alluvial soil,100,300
651,rice,march,karnataka,21,37,6,alluvial soil,100,300
652,rice,april,karnataka,21,37,6,alluvial soil,100,300
653,rice,may,karnataka,21,37,6,alluvial soil,100,300
654,rice,june,karnataka,21,37,6,alluvial soil,100,300
655,rice,july,karnataka,21,37,6,alluvial soil,100,300
656,rice,august,karnataka,21,37,6,alluvial soil,100,300
657,rice,september,karnataka,21,37,6,alluvial soil,100,300
658,rice,october,karnataka,21,37,6,alluvial soil,100,300
659,rice,november,karnataka,21,37,6,alluvial soil,100,300
660,rice,december,karnataka,21,37,6,alluvial soil,100,300
661,rice,may,punjab,20,38,6.75,clay soil,100,300
662,rice,june,punjab,20,38,6.75,clay soil,100,300
663,rice,july,punjab,20,38,6.75,clay soil,100,300
664,rice,august,punjab,20,38,6.75,clay soil,100,300
665,rice,june,haryana,20,38,6.75,clay soil,100,300
666,rice,june,himachal pradesh,20,38,6.75,clay soil,100,300
667,rice,july,himachal pradesh,20,38,6.75,clay soil,100,300
668,rice,june,delhi,20,38,6.75,clay soil,100,300
669,rice,june,uttarakhand,20,38,6.75,clay soil,100,300
670,rice,january,uttar pradesh,20,38,6.75,clay soil,100,300
671,rice,february,uttar pradesh,20,38,6.75,clay soil,100,300
672,rice,may,uttar pradesh,20,38,6.75,clay soil,100,300
673,rice,june,uttar pradesh,20,38,6.75,clay soil,100,300
674,rice,july,uttar pradesh,20,38,6.75,clay soil,100,300
675,rice,august,uttar pradesh,20,38,6.75,clay soil,100,300
676,rice,january,bihar,20,38,6.75,clay soil,100,300
677,rice,february,bihar,20,38,6.75,clay soil,100,300
678,rice,march,bihar,20,38,6.75,clay soil,100,300
679,rice,april,bihar,20,38,6.75,clay soil,100,300
680,rice,may,bihar,20,38,6.75,clay soil,100,300
681,rice,june,bihar,20,38,6.75,clay soil,100,300
682,rice,july,bihar,20,38,6.75,clay soil,100,300
683,rice,august,bihar,20,38,6.75,clay soil,100,300
684,rice,september,bihar,20,38,6.75,clay soil,100,300
685,rice,october,bihar,20,38,6.75,clay soil,100,300
686,rice,november,bihar,20,38,6.75,clay soil,100,300
687,rice,june,odisha,21,38,6.4,loamy soil,100,300
688,rice,july,west bengal,21,36,6.4,loamy soil,100,300
689,rice,june,jharkhand,21,36,6.4,loamy soil,100,300
690,rice,yearlong,kerala,20,32,6.25,alluvial soil,100,300
691,wheat,october,uttar pradesh,20,25,6,clay soil,30,100
692,wheat,november,uttar pradesh,20,25,6,clay soil,30,100
693,wheat,october,punjab,20,25,6,clay soil,30,100
694,wheat,november,punjab,20,25,6,clay soil,30,100
695,wheat,november,madhya pradesh,20,25,6,clay soil,30,100
696,wheat,october,haryana,20,25,6,clay soil,30,100
697,wheat,november,haryana,20,25,6,clay soil,30,100
698,wheat,october,rajasthan,20,25,6,clay soil,30,100
699,wheat,november,rajasthan,20,25,6,clay soil,30,100
700,wheat,october,bihar,20,25,6,clay soil,30,100
701,wheat,november,bihar,20,25,6,clay soil,30,100
702,wheat,november,gujrat,20,25,6,clay soil,30,100
703,wheat,november,maharashtra,20,25,6,clay soil,30,100
704,wheat,october,west bengal,20,25,6,clay soil,30,100
705,wheat,october,himachal pradesh,20,25,6,clay soil,30,100
706,wheat,november,himachal pradesh,20,25,6,clay soil,30,100
707,wheat,november,tamil nadu,20,25,6,clay soil,30,100
708,wheat,november,karnataka,20,25,6,clay soil,30,100
709,wheat,november,andhra pradesh,20,25,6,clay soil,30,100
710,cotton,april,punjab,21,30,6.25,black cotton soil,50,100
711,cotton,april,haryana,21,30,6.25,black cotton soil,50,100
712,cotton,october,maharashtra,21,30,6.25,black cotton soil,50,100
713,cotton,october,tamil nadu,21,30,6.25,black cotton soil,50,100
714,cotton,october,madhya pradesh,21,30,6.25,black cotton soil,50,100
715,cotton,july,gujrat,21,30,6.25,black cotton soil,50,100
716,cotton,october,andhra pradesh,21,30,6.25,black cotton soil,50,100
717,cotton,october,rajasthan,21,30,6.25,black cotton soil,50,100
718,cotton,october,uttar pradesh,21,30,6.25,black cotton soil,50,100
719,cotton,october,karnataka,21,30,6.25,black cotton soil,50,100
720,jute,march,west bengal,15,34,4.8,loamy soil,100,250
721,jute,april,west bengal,15,34,4.8,loamy soil,100,250
722,jute,may,west bengal,15,34,4.8,loamy soil,100,250
723,jute,march,bihar,15,34,4.8,loamy soil,100,250
724,jute,april,bihar,15,34,4.8,loamy soil,100,250
725,jute,may,bihar,15,34,4.8,loamy soil,100,250
726,jute,march,assam,15,34,4.8,loamy soil,100,250
727,jute,april,assam,15,34,4.8,loamy soil,100,250
728,jute,may,assam,15,34,4.8,loamy soil,100,250
729,jute,february,assam,15,34,4.8,loamy soil,100,250
730,jute,march,uttar pradesh,15,34,4.8,loamy soil,100,250
731,jute,april,uttar pradesh,15,34,4.8,loamy soil,100,250
732,jute,may,uttar pradesh,15,34,4.8,loamy soil,100,250
733,jute,march,odisha,15,34,4.8,loamy soil,100,250
734,jute,april,odisha,15,34,4.8,loamy soil,100,250
735,jute,may,odisha,15,34,4.8,loamy soil,100,250
736,jute,june,odisha,15,34,4.8,loamy soil,100,250
737,jute,march,andhra pradesh,15,34,4.8,loamy soil,100,250
738,jute,april,andhra pradesh,15,34,4.8,loamy soil,100,250
739,jute,may,andhra pradesh,15,34,4.8,loamy soil,100,250
740,jute,june,andhra pradesh,15,34,4.8,loamy soil,100,250
741,jute,july,andhra pradesh,15,34,4.8,loamy soil,100,250
742,jute,june,kerala,15,34,4.8,loamy soil,100,250
743,jute,july,kerala,15,34,4.8,loamy soil,100,250
744,jute,august,kerala,15,34,4.8,loamy soil,100,250
745,jute,september,kerala,15,34,4.8,loamy soil,100,250
746,jute,october,kerala,15,34,4.8,loamy soil,100,250
747,jute,march,tripura,15,34,4.8,loamy soil,100,250
748,jute,april,tripura,15,34,4.8,loamy soil,100,250
749,jute,may,tripura,15,34,4.8,loamy soil,100,250
750,jute,february,manipur,15,34,4.8,loamy soil,100,250
751,jute,march,manipur,15,34,4.8,loamy soil,100,250
752,castor,july,gujrat,15,27,5.5,loamy soil,50,80
753,castor,august,gujrat,15,27,5.5,loamy soil,50,80
754,castor,july,rajasthan,15,27,5.5,loamy soil,50,80
755,castor,august,rajasthan,15,27,5.5,loamy soil,50,80
756,castor,july,andhra pradesh,15,27,5.5,loamy soil,50,80
757,castor,august,andhra pradesh,15,27,5.5,loamy soil,50,80
758,castor,july,maharashtra,15,27,5.5,loamy soil,50,80
759,castor,august,maharashtra,15,27,5.5,loamy soil,50,80
760,castor,july,telangana,15,27,5.5,loamy soil,50,80
761,castor,august,telangana,15,27,5.5,loamy soil,50,80
762,castor,september,bihar,15,27,5.5,loamy soil,50,80
763,castor,october,bihar,15,27,5.5,loamy soil,50,80
764,castor,july,tamil nadu,15,27,5.5,loamy soil,50,80
765,castor,august,tamil nadu,15,27,5.5,loamy soil,50,80
766,castor,july,uttar pradesh,15,27,5.5,loamy soil,50,80
767,castor,august,uttar pradesh,15,27,5.5,loamy soil,50,80
768,castor,july,karnataka,15,27,5.5,loamy soil,50,80
769,castor,august,karnataka,15,27,5.5,loamy soil,50,80
770,castor,july,assam,15,27,5.5,loamy soil,50,80
771,castor,august,assam,15,27,5.5,loamy soil,50,80
772,castor,july,west bengal,15,27,5.5,loamy soil,50,80
773,castor,august,west bengal,15,27,5.5,loamy soil,50,80
774,castor,july,madhya pradesh,15,27,5.5,loamy soil,50,80
775,castor,august,madhya pradesh,15,27,5.5,loamy soil,50,80
776,castor,july,odisha,15,27,5.5,loamy soil,50,80
777,castor,august,odisha,15,27,5.5,loamy soil,50,80
778,sugarcane,february,uttar pradesh,25,32,6.5,loamy soil,110,150
779,sugarcane,march,uttar pradesh,25,32,6.5,loamy soil,110,150
780,sugarcane,september,uttar pradesh,25,32,6.5,loamy soil,110,150
